Symbol	Description
IHOO	IHOO
IHR	Intellihr Holdings Limited
IHWL	IHWL
IIL	Innate Immunotherapeutics Limited
IJH	iShares S&P Midcap 400
IJP	iShares MSCI Japan
IJR	iShares S&P Smallcap 600
IKE	Ikegps Group Limited
IKO	iShares MSCI South Korea
IKW	Ikwezi Mining Limited
ILB	Ishares Ubs Government Inflation Index Fund
ILC	Ishares S&p/asx 20
ILU	Iluka Resources Ltd
ILUKOA	Iluka Resources Limited
ILUKOC	Iluka Resources Limited
ILUKOD	Iluka Resources Limited
ILUKOE	Iluka Resources Limited
ILUKOF	Iluka Resources Limited
ILUKOP	Iluka Resources Limited
ILUKOQ	Iluka Resources Limited
ILUKOR	Iluka Resources Limited
ILUKOS	Iluka Resources Limited
ILUKOY	Iluka Resources Limited
IMA	Image Resources NL
IMC	
IMCOB	Immuron Limited
IMD	Imdex Ltd
IMF	IMF (Australia) Ltd
IMFHA	Bentham Imf Limited
IMM	Immutep Limited
IMS	Impelus Limited
IMU	Imugene Ltd
IMUOA	Imugene Limited
IMUOB	Imugene Limited
INA	Ingenia Communities Group
IND	Indus Energy Nl
INF	Infosentials
ING	Inghams Group Limited
INIF	INIF
INK	Indago Energy Limited
INM	Iron Mountain Incorporated
INP	Innamincka Petroleum Ltd
INV	InvestorInfo Ltd
IOD	Iodm Limited
IOF	ING Office Fund
IOO	iShares S&P Global 100
IOR	Ior Group Limited
IOT	Iot Group Limited
IOTO	Iot Group Limited
IOZ	Ishares Msci Australia 200
IP1	Integrated Payment Technologies Limited
IPB	Ipb Petroleum Limited
IPC	Imperial Pacific Limited
IPD	Impedimed Ltd
IPE	ING Private Equity Access Ltd
IPH	Ipoh
IPHKOA	Iph Limited
IPHKOB	Iph Limited
IPHKOD	Iph Limited
IPL	Incitec Pivot Ltd
IPLKOA	Incitec Pivot Limited
IPLKOC	Incitec Pivot Limited
IPLKOD	Incitec Pivot Limited
IPLKOE	Incitec Pivot Limited
IPLKOG	Incitec Pivot Limited
IPLKOP	Incitec Pivot Limited
IPLKOQ	Incitec Pivot Limited
IPLKOS	Incitec Pivot Limited
IPLKOT	Incitec Pivot Limited
IPLKOU	Incitec Pivot Limited
IPT	Impact Minerals Ltd
IPTOA	Impact Minerals Limited
IQ3	Iq3corp Limited
IRC	Intermin Resources Ltd
IRCOA	Intermin Resources Limited
IRD	Iron Road Ltd
IRE	IRESS Market Technology Ltd
IREKOA	Iress Limited
IREKOP	Iress Limited
IREKOQ	Iress Limited
IRI	Integrated Research Ltd
IRL	India Resources Ltd
IS3	I Synergy Group Limited
ISD	Isentia Group Limited
ISEC	ISEC
ISO	Ishares S&p/asx Small Ordinaries
ISU	Iselect Limited.
ISX	Isignthis Ltd
ITD	ITL Ltd
ITW	iShares MSCI Taiwan
IVC	InvoCare Ltd
IVCKOA	Invocare Limited
IVCKOC	Invocare Limited
IVCKOE	Invocare Limited
IVCKOR	Invocare Limited
IVCKOT	Invocare Limited
IVE	iShares MSCI Eafe
IVO	Invigor Group Limited
IVQ	Invitrocue Limited
IVR	IVR
IVROA	Investigator Resources Ltd
IVT	Inventis Ltd
IVV	iShares S&P 500
IVX	Invion Limited
IVZ	Invictus Energy Ltd
IXI	
IXJ	IXJ
IXU	Ixup Limited
IZZ	iShares FTSE Xinhua China
JAL	Jameson Resources Ltd
JAN	Janison Education Group Limited
JAT	
JAY	Jayride Group Limited
JBH	JB Hi-Fi Ltd
JBHKOB	Jb Hi-fi Limited
JBHKOD	Jb Hi-fi Limited
JCI	Jc International Group Limited
JCS	Jcurve Solutions Ltd
JDR	Jadar Lithium Limited
JHC	Japara Healthcare Limited
JHCKOA	Japara Healthcare Limited
JHCKOB	Japara Healthcare Limited
JHCKOC	Japara Healthcare Limited
JHG	Janus Henderson Group Plc
JHGBON	Janus Henderson Group Plc
JHGKOA	Janus Henderson Group Plc
JHGKOD	Janus Henderson Group Plc
JHGKOQ	Janus Henderson Group Plc
JHGKOR	Janus Henderson Group Plc
JHL	Jayex Healthcare Limited
JHX	James Hardie Industries NV (CUFS)
JHXKOB	James Hardie Industries Plc
JHXKOD	James Hardie Industries Plc
JHXKOE	James Hardie Industries Plc
JHXKOP	James Hardie Industries Se
JHXKOR	James Hardie Industries Se
JHXKOT	James Hardie Industries Plc
JIN	JIN
JIP	Jack-in Group Limited
JJF	Jiajiafu Modern Agriculture Limited
JKA	Jacka Resources Limited
JKAOC	Jacka Resources Limited
JKL	Justkapital Litigation Partners Limited
JLG	Johns Lyng Group Limited
JMS	Jupiter Mines Ltd
JPR	Jupiter Energy Ltd
JRL	Jindalee Resources Ltd
JRV	Jervois Mining Ltd
JVG	JV Global Ltd
JYC	Joyce Corporation Ltd
K2F	K2fly Limited
K2FOA	K2fly Limited
KAI	Kairos Minerals Limited
KAM	K2 Asset Management Holdings Ltd
KAR	Karoon Gas Australia Ltd
KARKOR	Karoon Gas Australia Limited
KARKOU	Karoon Gas Australia Limited
KARKOV	Karoon Gas Australia Limited
KAS	Kasbah Resources Ltd
KAT	Katana Capital Ltd
KBC	Keybridge Capital Ltd
KBCPA	Keybridge Capital Limited
KBL	Kimberley Metals Limited
KBLGA	Kimberley Metals Limited
KBLO	Kbl Mining Limited
KCN	Kingsgate Consolidated Ltd
KDR	Kidman Resources Limited
KEY	Key Petroleum Ltd
KFE	Kogi Iron Limited
KGD	Kula Gold Limited
KGL	Kentor Gold Ltd
KGM	Kalnorth Gold Mines Limited
KGN	Kogan.com Ltd
KII	KII
KIK	Kairiki Energy Ltd
KIN	Kin Mining Nl
KIS	King Island Scheelite Ltd
KISRA	King Island Scheelite Limited
KKL	Kollakorn Corporation Limited
KKO	Kinetiko Energy Ltd
KKT	Konekt Ltd
KLA	Koala Corporation Australia
KLH	Kalia Limited
KLL	Kalium Lakes Limited
KLO	Kingsland Global Ltd
KLR	Kaili Resources Limited
KMD	Kathmandu Holdings Limited
KME	Kip McGrath Education Centres
KMT	Kopore Metals Limited
KNH	Koon Holdings Ltd
KNL	Kagera Nickel Limited
KNM	Kneomedia Limited
KNO	Knosys Limited
KOR	Korab Resources Ltd
KOV	Korvest Ltd
KP2	Kore Potash Plc
KPC	Kazakhstan Potash Corporation Limited
KPG	Kelly Partners Group Holdings Limited
KPL	Kina Petroleum Limited
KPO	Kalina Power Limited
KPT	Kangaroo Island Plantation Timbers Ltd
KRC	King River Copper Limited
KRCOB	King River Copper Limited
KRL	Kintore Resources Limited
KRM	Kingsrose Mining Ltd
KRS	Kresta Holdings Ltd
KRX	Koppar Resources Limited
KRXO	Koppar Resources Limited
KSC	K&S Corporation Ltd
KSL	Kina Securities Limited
KSM	Kingstream Steel
KSN	Kingston Resources Limited
KTA	Krakatoa Resources Limited
KTAOB	Krakatoa Resources Limited
KTD	Keytone Dairy Corporation Limited
KTE	K2 Energy Ltd
KYK	Kyckr Limited
KZA	Kazia Therapeutics Limited
KZAO	Kazia Therapeutics Limited
KZR	Kalamazoo Resources Limited
LAA	Latam Autos Limited
LAM	Laramide Resources Ltd
LAU	Lindsay Australia Ltd
LBL	Laserbond Ltd
LBT	Labtech Systems Ltd
LCA	Litigation Capital Management Limited
LCD	Latitude Consolidated Limited
LCE	London City Equities Ltd
LCK	Leigh Creek Energy Limited
LCM	Logicamms Ltd
LCT	Living Cell Technologies Ltd
LCY	Legacy Iron Ore Ltd
LEG	Legend Mining Ltd
LEP	ALE Property Group
LER	LER
LEX	Lefroy Exploration Limited
LGD	Legend Corporation Ltd
LGO	Longreach Oil Ltd
LGR	Lanka Graphite Limited
LHB	Lionhub Group Limited
LHBO	Lionhub Group Limited
LHM	Land & Homes Group Limited
LHMO	Land & Homes Group Limited
LI3	Lithium Consolidated Mineral Exploration Limited
LIC	Lifestyles Communities Ltd
LIN	Lindian Resources Ltd
LINO	Lindian Resources Ltd
LIO	Lion Energy Ltd
LIT	Lithium Australia Nl
LITCE	Lithium Australia Nl
LKE	Lake Resources NL
LKEO	Lake Resources N.l.
LKEOA	Lake Resources N.l.
LKO	Lakes Oil NL
LLC	Lend Lease Corporation Ltd
LLCBON	Lendlease Group
LLCKOA	Lend Lease Group
LLCKOC	Lend Lease Group
LLCKOD	Lend Lease Group
LLCKOF	Lend Lease Group
LLCKOP	Lend Lease Group
LLCKOT	Lend Lease Group
LLCKOV	Lend Lease Group
LLO	Lion One Metals Limited
LMG	Latrobe Magnesium Ltd
LML	Lincoln Minerals Ltd
LMW	LandMark White Ltd
LNG	Liquefied Natural Gas Ltd
LNGKOR	Liquefied Natural Gas Limited
LNGKOS	Liquefied Natural Gas Limited
LNK	Link Administration Holdings Limited
LNKBON	Link Administration Holdings Limited
LNU	Linius Technologies Limited
LNUOA	Linius Technologies Limited
LNY	Laneway Resources Ltd
LOM	Lonrho Mining Ltd
LON	Longtable Group Limited
LOV	Lovisa Holdings Limited
LPD	Lepidico Ltd
LPE	Locality Planning Energy Holdings Ltd
LPI	Lithium Power International Limited
LPIOA	Lithium Power International Limited
LRM	Lustrum Minerals Ltd
LRS	Latin Resources Limited
LRSOB	Latin Resources Limited
LRT	Lowell Resources Fund
LSA	Lachlan Star Ltd
LSF	L1 Long Short Fund Limited
LSH	Lifespot Health Ltd
LSR	Lodestar Minerals Ltd
LSROA	Lodestar Minerals Limited
LSX	Lion Selection Group Limited.
LSXOA	Lion Selection Group Limited.
LTN	Lantern Hotel Group
LTR	Liontown Resources Ltd
LVE	Love Group Global Ltd
LVH	Livehire Limited
LVT	Livetiles Limited
LYC	Lynas Corporation Ltd
LYCKOB	Lynas Corporation Limited
LYCKOC	Lynas Corporation Limited
LYCKOP	Lynas Corporation Limited
LYCKOQ	Lynas Corporation Limited
LYCKOS	Lynas Corporation Limited
LYCKOT	Lynas Corporation Limited
LYL	Lycopodium Ltd
M7T	Mach7 Technologies Limited
MA1	Monash Absolute Investment Company Limited
MAG	Magellan Petroleum Australia Ltd
MAGO	Magmatic Resources Limited
MAH	Macmahon Holdings Ltd
MAI	Mainstreambpo Limited
MAM	Aii S&p/asx 300 Metals & Mining
MAQ	Macquarie Telecom Group Ltd
MAR	Malachite Resources NL
MAS	Mesa Minerals Limited
MAT	Matine Ltd t/over
MAU	Magnetic Resources NL
MAUCA	Magnetic Resources Nl
MAX	Milliniums Alternatives Fund
MAY	Mayne Group Ltd
MBK	Metal Bank Limited
MBLHB	MBLHB
MBLPA	
MBM	Mobecom Limited
MBO	Mobilarm Limited
MBT	Mission Biofuels Ltd
MCA	Medica Holdings
MCE	Matrix Composites & Engineering Limited
MCH	Murchison Holdings Ltd
MCM	Mc Mining Limited
MCP	McPhersons Ltd
MCR	Mincor Resources NL
MCT	Metalicity Limited
MCX	Mariner Corporation Limited
MCY	Mighty River Power Limited.
MDC	McConnell Dowell Corporation
MDD	Mandalong Resources Limited
MDI	Middle Island Resources Limited
MDL	Mineral Deposits Ltd
MDR	Medadvisor Limited
MDX	Mindax Ltd
MEA	Media Corporation Australia
MEB	Medibio Limited
MEC	Morphic Ethical Equities Fund Limited
MECO	Morphic Ethical Equities Fund Limited
MED	Merlin Diamonds Limited
MEDOB	Merlin Diamonds Limited
MEI	Meteoric Resources NL
MEL	Metgasco Ltd
MEM	Memphasys Limited.
MEP	Minotaur Exploration Ltd
MEU	Maramota Energy Ltd
MEY	Marenica Energy Ltd
MEZ	Meridian Energy Limited
MFD	Mayfield Childcare Limited
MFF	Magellan Flagship Fund Ltd
MFG	Magellan Financial Group
MFGKOA	Magellan Financial Group Limited
MFGKOC	Magellan Financial Group Limited
MFGKOP	Magellan Financial Group Limited
MFGKOQ	Magellan Financial Group Limited
MFGKOR	Magellan Financial Group Limited
MGC	Mg Unit Trust
MGE	Magnetic Minerals
MGG	Magellan Global Trust
MGGBOA	Magellan Global Trust
MGGBOF	Magellan Global Trust
MGL	Magontec Limited
MGP	Managed Accounts Holdings Limited
MGR	Mirvac Group
MGRKOC	Mirvac Group
MGRKOD	Mirvac Group
MGRKOP	Mirvac Group
MGRKOQ	Mirvac Group
MGRKOS	Mirvac Group
MGT	Magnetite Mines Limited.
MGTOC	Magnetite Mines Limited.
MGU	Magnum Gold NL
MGV	Musgrave Minerals Limited
MGX	Mount Gibson Iron Ltd
MGXKOJ	Mount Gibson Iron Limited
MGXKON	Mount Gibson Iron Limited
MGXKOR	Mount Gibson Iron Limited
MGZ	Medigard Ltd
MHC	Manhattan Corporation Limited
MHD	Millennium Limited
MHG	MHG
MHI	Merchant House International Ltd
MHJ	Michael Hill International Limited
MICH	MICH
MIG	Macquarie Infrastructure Group
MIH	Mnc Media Investment Ltd
MIL	Magnesium International Ltd
MIN	Mineral Resources Ltd
MINKOB	Mineral Resources Limited
MINKOQ	Mineral Resources Limited
MINKOV	Mineral Resources Limited
MINKOW	Mineral Resources Limited
MIR	Mirrabooka Investments Ltd
MJC	Mejority Capital Limited
MKB	MKB
MKG	Mako Gold Limited
MKGO	Mako Gold Limited
MLD	Maca Limited
MLM	Metallica Minerals Ltd
MLMOA	Metallica Minerals Limited
MLS	Metals Australia Ltd
MLSO	Metals Australia Ltd
MLSOA	Metals Australia Ltd
MLT	Milton Corporation Ltd
MLX	Metals X Ltd
MMG	Macquarie Media Group
MMI	Metro Mining Limited
MMJ	Mmj Phytotech Limited
MML	Medusa Mining Ltd
MMLKOQ	Medusa Mining Limited
MMLKOV	Medusa Mining Limited
MMM	Marley Spoon Ag
MMR	Mec Resources Ltd
MMS	McMillan Shakespeare Ltd
MMSKOA	Mcmillan Shakespeare Limited
MMSKOC	Mcmillan Shakespeare Limited
MMSKOD	Mcmillan Shakespeare Limited
MMSKOE	Mcmillan Shakespeare Limited
MNB	Minbos Resources Limited
MNC	Metminco Ltd
MNCOA	Metminco Limited
MND	Monadelphous Group Ltd
MNDKOA	Monadelphous Group Limited
MNDKOD	Monadelphous Group Limited
MNDKOE	Monadelphous Group Limited
MNDKOP	Monadelphous Group Limited
MNDKOQ	Monadelphous Group Limited
MNDKOT	Monadelphous Group Limited
MNF	My Net Fone Ltd
MNS	Milnes Holdings
MNW	Mint Wireless Ltd
MNY	Money3 Corporation Ltd
MOAT	MOAT
MOB	Mobile Innovations Ltd
MOC	Mortgage Choice Ltd
MOD	Medical Corporation Australasia Ltd
MOE	Moto Goldmines Ltd
MOGL	MOGL
MOQ	Montech Holdings Limited
MOX	Monax Mining Ltd
MOY	Millennium Minerals Ltd
MP1	Megaport Limited
MPL	Medibank Private Limited
MPLBON	Medibank Private Limited
MPLBOR	Medibank Private Limited
MPLKOA	Medibank Private Limited
MPLKOE	Medibank Private Limited
MPLKOP	Medibank Private Limited
MPLKOS	Medibank Private Limited
MPO	Molopo Australia Ltd
MPP	Metro Performance Glass Limited
MPW	Msl Solutions Limited
MPX	Mustera Property Group Limited
MQG	Macquarie Group Ltd
MQGBOA	Macquarie Group Limited
MQGBON	Macquarie Group Limited
MQGKOB	Macquarie Group Limited
MQGKOC	Macquarie Group Limited
MQGKOD	Macquarie Group Limited
MQGKOG	Macquarie Group Limited
MQGKOH	Macquarie Group Limited
MQGKOI	Macquarie Group Limited
MQGKOJ	Macquarie Group Limited
MQGKON	Macquarie Group Limited
MQGKOP	Macquarie Group Limited
MQGKOQ	Macquarie Group Limited
MQGKOR	Macquarie Group Limited
MQGKOV	Macquarie Group Limited
MQGKOX	Macquarie Group Limited
MQGKOY	Macquarie Group Limited
MQGKOZ	Macquarie Group Limited
MQGLOA	Macquarie Group Limited
MQGLOB	Macquarie Group Limited
MQGLOD	Macquarie Group Limited
MQGLOL	Macquarie Group Limited
MQGLOM	Macquarie Group Limited
MQGLOQ	Macquarie Group Limited
MQGLOR	Macquarie Group Limited
MQGLOS	Macquarie Group Limited
MQGMOA	Macquarie Group Limited
MQGPB	Macquarie Group Limited
MQGPC	Macquarie Group Limited
MQR	Marquee Resources Limited
MQRO	Marquee Resources Limited
MRC	Mineral Commodities Ltd
MRD	Mount Ridley Mines Limited
MRDOA	Mount Ridley Mines Limited
MRG	Murray River Organics Group Limited
MRL	Miller's Retail Ltd
MRM	Mermaid Marine Australia Ltd
MRN	Macquarie Radio Network Ltd
MRP	Macphersons Reward Gold Limited
MRQ	Mrg Metals Limited
MRQOA	Mrg Metals Limited
MRQOB	Mrg Metals Limited
MRR	Minrex Resources Nl
MRV	Moreton Resources Ltd
MSB	Mesoblast Ltd
MSBKOE	Mesoblast Limited
MSBKOQ	Mesoblast Limited
MSBKOR	Mesoblast Limited
MSBKOS	Mesoblast Limited
MSE	Metalsearch Limited
MSEOA	Metalsearch Limited
MSG	Mcs Services Limited
MSI	Multistack International Ltd
MSM	Msm Corporation International Ltd
MSMOA	Msm Corporation International Ltd
MSP	Maxsec Group Limited
MSR	Manas Resources Ltd
MSV	Mitchell Services Limited
MTB	Mount Burgess Mining NL
MTC	Metalstech Limited
MTH	Mithril Resources Ltd
MTL	Manalto Limited
MTM	Mareterram Limited
MTO	Moto Goldmines Ltd
MTS	Metcash Ltd
MTSKOB	Metcash Limited
MTSKOD	Metcash Limited
MTSKOQ	Metcash Limited
MTSKOR	Metcash Limited
MTSKOS	Metcash Limited
MUA	Mitula Group Limited
MUS	Mustang Group
MUSOA	Mustang Resources Limited
MVA	MVA
MVB	MVB
MVE	MVE
MVF	Monash Ivf Group Limited
MVOL	MVOL
MVP	Medical Developments International
MVR	MVR
MVS	MVS
MVT	Mercantile Investment Company Ltd
MVTHA	Mercantile Investment Company Ltd
MVW	MVW
MWR	MGM Wireless Ltd
MWY	Midway Limited
MX1	Micro-x Limited
MXC	Mgc Pharmaceuticals Ltd
MXCOD	Mgc Pharmaceuticals Ltd
MXI	MaxiTRA Industries Ltd
MXR	Maximus Resources Ltd
MXT	Mcp Master Income Trust
MXUPA	MXU
MYE	Mastermyne Group Limited
MYL	Myanmar Metals Limited
MYLO	Myanmar Metals Limited
MYO	MYOB Ltd
MYOKOA	Myob Group Limited
MYOKOQ	Myob Group Limited
MYOKOR	Myob Group Limited
MYQ	Myfiziq Limited
MYR	Myer Holdings Limited
MYRBOR	Myer Holdings Limited
MYRKOB	Myer Holdings Limited
MYRKOP	Myer Holdings Limited
MYRKOQ	Myer Holdings Limited
MYRKOR	Myer Holdings Limited
MYRKOS	Myer Holdings Limited
MYS	Mystate Limited
MYX	MYX
MYXKOA	Mayne Pharma Group Limited
MYXKOB	Mayne Pharma Group Limited
MYXKOC	Mayne Pharma Group Limited
MYXKOD	Mayne Pharma Group Limited
MZI	Matilda Zircon Limited
MZN	Marindi Metals Limited
MZZ	Matador Mining Limited
MZZO	Matador Mining Limited
N1H	N1 Holdings Limited
N27	Northern Cobalt Limited
N27O	Northern Cobalt Limited
NAB	National Australia Bank Ltd
NABBOA	National Australia Bank Limited
NABBOB	National Australia Bank Limited
NABBOD	National Australia Bank Limited
NABBOF	National Australia Bank Limited
NABBOH	National Australia Bank Limited
NABBON	National Australia Bank Limited
NABBOR	National Australia Bank Limited
NABHA	NABHA
NABKOA	National Australia Bank Limited
NABKOD	National Australia Bank Limited
NABKOG	National Australia Bank Limited
NABKOH	National Australia Bank Limited
NABKOI	National Australia Bank Limited
NABKOJ	National Australia Bank Limited
NABKOK	National Australia Bank Limited
NABKOL	National Australia Bank Limited
NABKON	National Australia Bank Limited
NABKOP	National Australia Bank Limited
NABKOQ	National Australia Bank Limited
NABKOR	National Australia Bank Limited
NABKOT	National Australia Bank Limited
NABKOV	National Australia Bank Limited
NABKOW	National Australia Bank Limited
NABKOX	National Australia Bank Limited
NABKOY	National Australia Bank Limited
NABKOZ	National Australia Bank Limited
NABLOA	National Australia Bank Limited
NABLOB	National Australia Bank Limited
NABLOD	National Australia Bank Limited
NABLOF	National Australia Bank Limited
NABLOG	National Australia Bank Limited
NABLOP	National Australia Bank Limited
NABLOQ	National Australia Bank Limited
NABLOR	National Australia Bank Limited
NABLOS	National Australia Bank Limited
NABLOT	National Australia Bank Limited
NABLOW	National Australia Bank Limited
NABMOP	National Australia Bank Limited
NABPA	National Australia Bank Limited
NABPB	National Australia Bank Limited
NABPC	National Australia Bank Limited
NABPD	National Australia Bank Limited
NABPE	National Australia Bank Limited
NAC	Naos Absolute Opportunities Company Limited
NAE	New Age Exploration Ltd
NAG	
NAM	Namoi Cotton Co-operative Ltd
NAN	Nanosonics Ltd
NANKOB	Nanosonics Limited
NAV	Navigator Resources Ltd
NBL	Noni B Ltd
NC6	Nanollose Limited
NC6O	Nanollose Limited
NCC	Naos Emerging Opportunities Company Limited
NCK	Nick Scali Ltd
NCL	Netccentric Limited
NCM	Newcrest Mining Ltd
NCMKOA	Newcrest Mining Limited
NCMKOC	Newcrest Mining Limited
NCMKOE	Newcrest Mining Limited
NCMKOH	Newcrest Mining Limited
NCMKOI	Newcrest Mining Limited
NCMKOJ	Newcrest Mining Limited
NCMKOL	Newcrest Mining Limited
NCMKOP	Newcrest Mining Limited
NCMKOV	Newcrest Mining Limited
NCMKOX	Newcrest Mining Limited
NCMKOY	Newcrest Mining Limited
NCMLOA	Newcrest Mining Limited
NCMLOC	Newcrest Mining Limited
NCMLOD	Newcrest Mining Limited
NCMLOF	Newcrest Mining Limited
NCMLOR	Newcrest Mining Limited
NCMLOS	Newcrest Mining Limited
NCMLOU	Newcrest Mining Limited
NCMMOQ	Newcrest Mining Limited
NCR	Nucoal Resources Nl
NCZ	New Century Resources Limited
NDQ	NDQ
NDXKOC	NDXKOC
NDXKOD	NDXKOD
NDXKOE	NDXKOE
NDXKOF	NDXKOF
NDXKOG	NDXKOG
NDXKOJ	NDXKOJ
NDXKOK	NDXKOK
NDXKOP	Nasdaq 100 E-mini
NDXKOQ	Nasdaq 100 E-mini
NDXKOS	Nasdaq 100 E-mini
NDXKOU	Nasdaq 100 E-mini
NDXKOW	NDXKOW
NDXKOX	NDXKOX
NDXKOY	NDXKOY
NDXMOY	NDXMOY
NEA	Nearmap Ltd
NEC	Nine Entertainment Co Holdings Ltd
NECKOA	Nine Entertainment Co. Holdings Limited
NECKOB	Nine Entertainment Co. Holdings Limited
NECKOE	Nine Entertainment Co. Holdings Limited
NECKOP	Nine Entertainment Co. Holdings Limited
NECKOQ	Nine Entertainment Co. Holdings Limited
NES	Nelson Resources Limited.
NESO	Nelson Resources Limited.
NET	Netlinkz Limited
NEU	Neuren Pharmaceuticals Ltd
NEW	New Energy Solar
NEWOA	New Energy Solar
NEWOB	New Energy Solar
NFNG	NFNG
NGE	New Guinea Energy Ltd
NGI	Navigator Global Investments Limited
NGY	Nuenergy Capital Ltd
NHC	New Hope Corporation Ltd
NHF	Nib Holdings Ltd
NHL	Nova Health Ltd
NI2KOA	NI2KOA
NI2KOC	NI2KOC
NI2KOD	NI2KOD
NI2KOE	NI2KOE
NI2KOF	NI2KOF
NI2KOP	NI2KOP
NI2KOT	NI2KOT
NI2KOV	NI2KOV
NIO	Nicklelore Ltd
NIU	Niuminco Group Limited
NIUO	Niuminco Group Limited
NKP	Nkwe Platinum Ltd
NLI	Novo Litio Ltd
NME	Nex Metals Exploration Ltd
NMI	Northern Mining Ltd
NML	Navarre Minerals Limited
NMM	Noble Metals Limited
NMS	Neptune Marine Services Ltd
NMT	Neometals Ltd
NNW	99 Wuxian Limited
NOR	Norwood Systems Limited
NOV	Novatti Group Limited
NOX	Noxopharm Limited
NSB	Neuroscientific Biopharmaceuticals Ltd
NSC	Naos Small Cap Opportunities Company Limited
NSCG	Naos Small Cap Opportunities Company Limited
NSE	New Standard Energy Ltd
NSL	L Health Ltd
NSR	National Storage Reit
NSRKOB	National Storage Reit
NST	Northern Star Resources Ltd
NSTKOA	Northern Star Resources Ltd
NSTKOB	Northern Star Resources Ltd
NSTKOE	Northern Star Resources Ltd
NSTKOQ	Northern Star Resources Ltd
NSTKOR	Northern Star Resources Ltd
NSTKOS	Northern Star Resources Ltd
NSX	X Ltd
NTC	Netcomm Ltd
NTD	National Tyre & Wheel Limited
NTI	Neurotech International Limited
NTL	New Talisman Gold Mines Limited
NTM	Northern Manganese Limited
NTU	Northen Uranium Ltd
NUF	NuFarm Ltd
NUFKOB	Nufarm Limited
NUFKOD	Nufarm Limited
NUFKOP	Nufarm Limited
NUFKOR	Nufarm Limited
NUH	Nuheara Limited
NUS	Nusantara Resources Limited
NUSO	Nusantara Resources Limited
NUSOA	Nusantara Resources Limited
NVA	Nova Minerals Limited
NVAO	Nova Minerals Limited
NVL	National Veterinary Care Ltd
NVO	Nvoi Ltd
NVT	Navitas Ltd
NVTKOA	Navitas Limited
NVTKOB	Navitas Limited
NVTKOP	Navitas Limited
NVTKOS	Navitas Limited
NVX	Novonix Limited
NWC	New World Cobalt Limited
NWE	Norwest Energy NL
NWF	Newfield Resources Limited
NWH	NRW Holdings Ltd
NWL	New Tel
NWS	News Corporation
NWSLV	NEWS CORP-PREFD
NXM	Nexus Minerals Limited
NXR	Nemex Resources Limited
NXT	Nextdc Limited
NXTKOA	Nextdc Limited
NXTKOB	Nextdc Limited
NXTKOC	Nextdc Limited
NXTKOD	Nextdc Limited
NXTKOE	Nextdc Limited
NXTKOF	Nextdc Limited
NXTKOG	Nextdc Limited
NXTKOH	Nextdc Limited
NZC	Nzuri Copper Limited
NZK	New Zealand King Salmon Investments Limited
NZM	Nzme Limited
OAR	Oakdale Resources Limited
OBJ	OBJ Ltd
OCA	Oil Company Of Australia
OCC	Orthocell Limited
OCL	Objective Corporation Ltd
OCP	Oceania Capital Partners Limited
ODM	Odin Metals Limited
ODY	Odyssey Energy Ltd
OEC	Orbital Corporation Ltd
OEL	Ottoman Energy Ltd
OEQ	Orion Equities Ltd
OEX	Oilex NL
OFX	Ozforex Group Limited
OFXKOA	Ozforex Group Limited
OFXKOE	Ozforex Group Limited
OFXKOQ	Ozforex Group Limited
OFXKOR	Ozforex Group Limited
OGA	Ocean Grown Abalone Limited
OGC	Oceanagold Corporation
OGX	Orinoco Gold Limited
OGXOD	Orinoco Gold Limited
OHE	Orion Health Group Limited
OIL	Optiscan Imaging Ltd
OKJ	Oakajee Corporation Ltd
OKR	Okapi Resources Limited
OKU	Oklo Uranium Ltd
OLH	Oldfields Holdings Ltd
OLI	Olivers Real Food Limited
OLV	Otherlevels Holdings Limited
OMH	OM Holdings Ltd
OML	Ooh!media Limited
OMN	Onemarket Limited
OMT	Omni Market Tide Ltd
OMTO	Omni Market Tide Ltd
ONE	Oneview Healthcare Plc
ONT	1300 Smiles Ltd
ONX	Orminex Ltd
OOK	Ookami Limited
OOO	Betashares Crude Oil Index Etf-currency Hedged (synthetic)
OPG	Opus Group Limited
OPN	Opendna Limited
OPT	Opthea Limited
OPTO	Opthea Limited
ORA	Orora Limited
ORAKOA	Orora Limited
ORAKOB	Orora Limited
ORAKOP	Orora Limited
ORAKOQ	Orora Limited
ORE	Orocobre Ltd
OREKOA	Orocobre Limited
OREKOD	Orocobre Limited
ORG	Origin Energy Ltd
ORGKOA	Origin Energy Limited
ORGKOC	Origin Energy Limited
ORGKOF	Origin Energy Limited
ORGKOP	Origin Energy Limited
ORGKOQ	Origin Energy Limited
ORGKOR	Origin Energy Limited
ORH	Orient Resource Holdings Ltd
ORI	Orica Ltd
ORIBOA	Orica Limited
ORIBOD	Orica Limited
ORIBOF	Orica Limited
ORIBON	Orica Limited
ORIKOB	Orica Limited
ORIKOD	Orica Limited
ORIKOQ	Orica Limited
ORIKOS	Orica Limited
ORIKOT	Orica Limited
ORL	OrotonGroup Ltd
ORM	Orion Metals Limited
ORN	ORN
ORR	Orecorp Limited
OSH	Oil Search Ltd (PNG)
OSHKOA	Oil Search Limited
OSHKOB	Oil Search Limited
OSHKOQ	Oil Search Limited
OSHKOT	Oil Search Limited
OSHQOB	Oil Search Limited
OSL	Oncosil Medical Ltd
OSP	Osprey Medical Inc
OTI	Oriental Technologies Investment Ltd
OTR	Otter Gold Mines
OTW	Over The Wire Holdings Limited
