Symbol	Description
00358	Jiangxi Copper Co. Ltd
00359	China Haisheng Juice Holdings Co. Ltd
00360	New Focus Auto Tech Holdings Ltd
00361	Sino Golf Holdings Ltd
00362	Daqing Petroleum and Chemical Group Ltd
00363	Shanghai Industrial Holdings Ltd
00364	Huafeng Textile International Group Ltd
00365	Sun East Technology (Holdings) Ltd
00366	Luks Industrial (Group) Ltd
00367	Chuang's Consortium International Ltd
00368	Sinotrans Shipping Ltd
00369	USI Holdings Ltd
00370	China Best Group Holding Ltd
00371	Shang Hua Holdings Ltd
00372	ITC Corporation Ltd
00373	Allied Group Ltd
00374	Four Seas Mercantile Holdings Ltd
00375	YGM Trading Ltd
00376	Asia TeleMedia Ltd
00377	New Island Printing Holdings Ltd
00378	Ciam Group
00379	PME Group Ltd
00380	World Trade Bun Kee Ltd
00381	Kiu Hung International Holdings Ltd
00382	Welling
00383	COL Capital Ltd
00384	China Gas Holdings Ltd
00385	Chinney Alliance Group Ltd
00386	Sinopec
00387	Leeport (Holdings) Ltd
00388	Hong Kong Exchanges and Clearing Ltd
00389	Moulin Global Eyecare Holdings Ltd
00390	China Railway Group Ltd
00391	Mei Ah Entertainment Group Ltd
00392	Beijing Enterprises Holdings Ltd
00393	Glorious Sun Enterprises Ltd
00395	Asia Zirconium Ltd
00396	Gold-Face Holdings Ltd
00397	Town Health Medical Technology Holdings Co. Ltd
00398	Oriental Watch Holdings Ltd
00399	Far East Pharmaceutical Technology Co. Ltd
00400	Cogobuy
00401	401 Holdings
00402	Ming Hing Holdings Ltd
00403	Starlite Holdings Ltd
00404	Hsin Chong Construction Group Ltd
00405	GZI Real Estate Investment Trust
00406	Yau Lee Holdings Ltd
00408	Yip's Chemical Holdings Ltd
00410	SOHO China Ltd
00411	Lam Soon (Hong Kong) Ltd
00412	China Innovative Finance Group Limited
00413	South China Industries Ltd
00416	Bank of Jinzhou
00417	Tse Sui Luen Jewellery (International) Ltd
00418	Founder Holdings Ltd
00419	Jiuhao Health
00420	Fountain Set (Holdings) Ltd
00422	Vietnam Manufacturing and Export Processing Ltd
00423	Hong Kong Economic Times Holdings Ltd
00425	Minth Group Ltd
00426	One Media Group Ltd
00428	Harmony Asset Limited
00430	Oriental Explorer Holdings Ltd
00431	Greater China Holdings Ltd
00432	Pacific Century Premium Developments Ltd
00433	Sun Man Tai Holdings Co. Ltd
00434	Boyaa
00435	Sunlight Real Estate Investment Trust
00436	
00438	IRICO Group Electronics Co. Ltd
00439	Climax International Co. Ltd
00440	Dah Sing Financial Holdings Ltd
00442	KTL International
00444	Sincere Watch (Hong Kong) Ltd
00445	China Fire Safety Enterprise Group Holdings Ltd
00449	Chigo Holding Ltd
00450	Hung Hing Printing Group Ltd
00451	Same Time Holdings Ltd
00455	Yunnan Enterprises Holdings Ltd
00456	New Rank City Development
00458	Tristate Holdings Ltd
00459	Midland ICI Ltd
00460	Sihuan Pharmaceutical Holdings Group Ltd
00462	Linfair Holdings Ltd
00464	Kenford Group Holdings Ltd
00465	Ford Motor Credit Co. 7.2% Notes 2007
00467	United Energy
00468	
00469	General Motors Acceptance Corp 1000n0207
00471	Global Flex Holdings Ltd
00472	MACRO-LINK International Holdings Ltd
00474	Winbox International (Holdings) Ltd
00475	Noble Jewelry Holdings Ltd
00476	China Elegance (Holdings) Ltd
00479	Cil Holdings
00480	HKR International Ltd
00482	Sandmartin International Holdings Ltd
00483	Bauhaus International (Holdings) Ltd
00484	
00485	Starlight International Holdings Ltd
00486	RUSAL
00487	Macau Success Ltd
00488	Lai Sun Development Co. Ltd
00489	Dongfeng Motor Group Co. Ltd
00491	See Corporation Ltd
00493	GOME Electrical Appliances Holding Ltd
00494	Li & Fung Ltd
00495	Paladin Ltd
00496	Kasen International Holdings Ltd
00497	Capital Strategic Investment Ltd
00498	PYI Corporation Ltd
00499	HyComm Wireless Ltd
00500	DVN (Holdings) Ltd
00503	China Paradise Electronics Retail Ltd
00505	Xingye Copper International Group Ltd
00506	China Foods
00508	Chevalier iTech Holdings Ltd
00509	Lg China Fund
00510	Cash Financial Services Ltd
00511	Television Broadcasts Ltd
00512	MAXX Bioscience Holdings Ltd
00513	Continental Holdings Ltd
