Symbol	Description
WSH21	Crude Oil WTI (F) {Mar 21}
WSH22	Crude Oil WTI (F) {Mar 22}
WSH23	Crude Oil WTI (F) {Mar 23}
WSJ19	Crude Oil WTI (F) {Apr 19}
WSJ20	Crude Oil WTI (F) {Apr 20}
WSJ21	Crude Oil WTI (F) {Apr 21}
WSJ22	Crude Oil WTI (F) {Apr 22}
WSJ23	Crude Oil WTI (F) {Apr 23}
WSK19	Crude Oil WTI (F) {May 19}
WSK20	Crude Oil WTI (F) {May 20}
WSK21	Crude Oil WTI (F) {May 21}
WSK22	Crude Oil WTI (F) {May 22}
WSK23	Crude Oil WTI (F) {May 23}
WSM19	Crude Oil WTI (F) {Jun 19}
WSM20	Crude Oil WTI (F) {Jun 20}
WSM21	Crude Oil WTI (F) {Jun 21}
WSM22	Crude Oil WTI (F) {Jun 22}
WSM23	Crude Oil WTI (F) {Jun 23}
WSM24	Crude Oil WTI (F) {Jun 24}
WSM25	Crude Oil WTI (F) {Jun 25}
WSM26	Crude Oil WTI (F) {Jun 26}
WSN19	Crude Oil WTI (F) {Jul 19}
WSN20	Crude Oil WTI (F) {Jul 20}
WSN21	Crude Oil WTI (F) {Jul 21}
WSN22	Crude Oil WTI (F) {Jul 22}
WSN23	Crude Oil WTI (F) {Jul 23}
WSQ18	Crude Oil WTI (F) {Aug 18}
WSQ19	Crude Oil WTI (F) {Aug 19}
WSQ20	Crude Oil WTI (F) {Aug 20}
WSQ21	Crude Oil WTI (F) {Aug 21}
WSQ22	Crude Oil WTI (F) {Aug 22}
WSQ23	Crude Oil WTI (F) {Aug 23}
WSU18	Crude Oil WTI (F) {Sep 18}
WSU19	Crude Oil WTI (F) {Sep 19}
WSU20	Crude Oil WTI (F) {Sep 20}
WSU21	Crude Oil WTI (F) {Sep 21}
WSU22	Crude Oil WTI (F) {Sep 22}
WSU23	Crude Oil WTI (F) {Sep 23}
WSV18	Crude Oil WTI (F) {Oct 18}
WSV19	Crude Oil WTI (F) {Oct 19}
WSV20	Crude Oil WTI (F) {Oct 20}
WSV21	Crude Oil WTI (F) {Oct 21}
WSV22	Crude Oil WTI (F) {Oct 22}
WSV23	Crude Oil WTI (F) {Oct 23}
WSX18	Crude Oil WTI (F) {Nov 18}
WSX19	Crude Oil WTI (F) {Nov 19}
WSX20	Crude Oil WTI (F) {Nov 20}
WSX21	Crude Oil WTI (F) {Nov 21}
WSX22	Crude Oil WTI (F) {Nov 22}
WSX23	Crude Oil WTI (F) {Nov 23}
WSZ18	Crude Oil WTI (F) {Dec 18}
WSZ19	Crude Oil WTI (F) {Dec 19}
WSZ20	Crude Oil WTI (F) {Dec 20}
WSZ21	Crude Oil WTI (F) {Dec 21}
WSZ22	Crude Oil WTI (F) {Dec 22}
WSZ23	Crude Oil WTI (F) {Dec 23}
WSZ24	Crude Oil WTI (F) {Dec 24}
WSZ25	Crude Oil WTI (F) {Dec 25}
WSZ26	Crude Oil WTI (F) {Dec 26}
